incident_date,tz,address,prefecture,incident,animal,title_detail,url
2024-05-18,夕方,東京都江戸川区上一色１丁目,東京都,下半身露出,False,（東京）江戸川区上一色１丁目で下半身露出　５月１８日夕方,http://this.kiji.is/1164663651217736443?c=134733695793120758
2024-04-13,朝,東京都千代田区九段北４丁目,東京都,スカート内盗撮,False,（東京）千代田区九段北４丁目でスカート内盗撮　４月１３日朝,http://this.kiji.is/1151730363048444113?c=134733695793120758
2024-04-13,朝,東京都瑞穂町高根,東京都,下半身露出,False,（東京）瑞穂町高根で下半身露出　４月１３日朝,http://this.kiji.is/1151716916374815278?c=134733695793120758
2024-04-12,夜,東京都福生市熊川,東京都,身体露出,False,（東京）福生市熊川で身体露出　４月１２日夜,http://this.kiji.is/1151711248297918803?c=134733695793120758
2024-05-31,夕方,東京都江戸川区清新町１丁目付近,東京都,粗暴行為,False,（東京）江戸川区清新町１丁目付近で粗暴行為　５月３１日夕方,http://this.kiji.is/1170208070248448047?c=134733695793120758
2024-06-03,午前,東京都福生市南田園３丁目,東京都,下半身露出,False,（東京）福生市南田園３丁目で下半身露出　６月３日午前,http://this.kiji.is/1170205619778699891?c=134733695793120758
2024-05-27,午後,東京都日野市三沢,東京都,声かけ,False,（東京）日野市三沢で声かけ　５月２７日午後,http://this.kiji.is/1170174983937753651?c=134733695793120758
2024-06-03,朝,東京都八王子市散田町５丁目,東京都,全裸,False,（東京）八王子市散田町５丁目で全裸　６月３日朝［解決］,http://this.kiji.is/1170155912111095862?c=134733695793120758
2024-04-12,夕方,東京都新宿区弁天町,東京都,暴行,False,（東京）新宿区弁天町で暴行　４月１２日夕方,http://this.kiji.is/1151685464319377736?c=134733695793120758
2024-04-12,夕方,東京都足立区足立１丁目,東京都,声かけ,False,（東京）足立区足立１丁目で声かけ　４月１２日夕方,http://this.kiji.is/1151684069288035278?c=134733695793120758
2024-04-13,朝,東京都国立市富士見台４丁目,東京都,下半身露出,False,（東京）国立市富士見台４丁目で下半身露出　４月１３日朝,http://this.kiji.is/1151682651427766535?c=134733695793120758
2024-04-12,午後,東京都港区港南１丁目,東京都,声かけ,False,（東京）港区港南１丁目で声かけ　４月１２日午後,http://this.kiji.is/1151682131526746892?c=134733695793120758
2024-06-02,夜,東京都福生市牛浜,東京都,下半身露出,False,（東京）福生市牛浜で下半身露出　６月２日夜,http://this.kiji.is/1170114831053996034?c=134733695793120758
2024-06-03,未明,東京都中央区新川１丁目,東京都,痴漢,False,（東京）中央区新川１丁目で痴漢　６月３日未明,http://this.kiji.is/1170038970995081445?c=134733695793120758
2024-04-12,夕方,東京都東久留米市本町１丁目,東京都,下半身露出,False,（東京）東久留米市本町１丁目で下半身露出　４月１２日夕方,http://this.kiji.is/1151506154520625231?c=134733695793120758
2024-06-02,朝,東京都杉並区成田東２丁目,東京都,声かけ,False,（東京）杉並区成田東２丁目で声かけ　６月２日朝,http://this.kiji.is/1169976721737876112?c=134733695793120758
2024-06-02,昼前,東京都文京区小石川５丁目,東京都,公然わいせつ,False,（東京）文京区小石川５丁目で公然わいせつ類似行為　６月２日昼前,http://this.kiji.is/1169974864376611390?c=134733695793120758
2024-04-12,昼過ぎ,東京都武蔵野市境南町２丁目,東京都,声かけ,False,（東京）武蔵野市境南町２丁目で声かけ　４月１２日昼過ぎ,http://this.kiji.is/1151437228226363581?c=134733695793120758
2024-05-16,午前,東京都文京区春日１丁目,東京都,痴漢,False,（東京）文京区春日１丁目で痴漢　５月１６日午前,http://this.kiji.is/1164342089518333957?c=134733695793120758
2024-04-12,昼過ぎ,東京都目黒区五本木１丁目付近,東京都,不審な接触,False,（東京）目黒区五本木１丁目付近で不審な接触未遂　４月１２日昼過ぎ,http://this.kiji.is/1151434799401796263?c=134733695793120758
2024-04-11,深夜,東京都町田市森野１丁目,東京都,つきまとい,False,（東京）町田市森野１丁目でつきまとい　４月１１日深夜,http://this.kiji.is/1151424786512479189?c=134733695793120758
2024-05-17,夕方,東京都葛飾区東堀切１丁目,東京都,痴漢,False,（東京）葛飾区東堀切１丁目で痴漢　５月１７日夕方,http://this.kiji.is/1164330911219778215?c=134733695793120758
2024-05-31,深夜,東京都葛飾区新宿５丁目付近,東京都,ひったくり,False,（東京）葛飾区新宿５丁目付近でひったくり　５月３１日深夜,http://this.kiji.is/1169867961066374064?c=134733695793120758
2024-06-01,夜,東京都府中市南町２丁目,東京都,下半身露出,False,（東京）府中市南町２丁目で下半身露出　６月１日夜,http://this.kiji.is/1169857487496364180?c=134733695793120758
2024-05-18,未明,東京都杉並区高井戸東２丁目,東京都,声かけ,False,（東京）杉並区高井戸東２丁目で声かけ　５月１８日未明,http://this.kiji.is/1164257147348271158?c=134733695793120758
2024-05-17,夜,東京都府中市片町３丁目,東京都,声かけ,False,（東京）府中市片町３丁目で声かけ　５月１７日夜,http://this.kiji.is/1164238960813097464?c=134733695793120758
2024-05-17,夕方,東京都三鷹市野崎３丁目付近,東京都,金銭要求,False,（東京）三鷹市野崎３丁目付近で金銭要求　５月１７日夕方,http://this.kiji.is/1164204576195608614?c=134733695793120758
2024-06-01,夕方,東京都八王子市北野台５丁目,東京都,下半身露出,False,（東京）八王子市北野台５丁目で下半身露出　６月１日夕方,http://this.kiji.is/1169613309259924023?c=134733695793120758
2024-06-01,午後,東京都葛飾区小菅３丁目,東京都,痴漢,False,（東京）葛飾区小菅３丁目で痴漢　６月１日午後,http://this.kiji.is/1169612584001995318?c=134733695793120758
2024-05-16,夜,東京都町田市能ケ谷１丁目,東京都,痴漢,False,（東京）町田市能ケ谷１丁目で痴漢　５月１６日夜,http://this.kiji.is/1164155410727961459?c=134733695793120758
2024-05-17,午後,東京都小平市上水新町１丁目,東京都,声かけ,False,（東京）小平市上水新町１丁目で声かけ　５月１７日午後,http://this.kiji.is/1164147393504067933?c=134733695793120758
2024-04-11,夕方,東京都新宿区袋町,東京都,撮影,False,（東京）新宿区袋町で撮影　４月１１日夕方,http://this.kiji.is/1151311551163925224?c=134733695793120758
2024-05-15,夜,東京都町田市原町田６丁目,東京都,下半身露出,False,（東京）町田市原町田６丁目で下半身露出　５月１５日夜,http://this.kiji.is/1164108830018126508?c=134733695793120758
2024-05-31,深夜,東京都江戸川区船堀４丁目,東京都,つきまとい,False,（東京）江戸川区船堀４丁目でつきまとい　５月３１日深夜,http://this.kiji.is/1169556344641978633?c=134733695793120758
2024-05-16,夕方,東京都江戸川区西葛西４丁目付近,東京都,盗撮,False,（東京）江戸川区西葛西４丁目付近で盗撮　５月１６日夕方,http://this.kiji.is/1164095689925444404?c=134733695793120758
2024-05-31,夜,東京都荒川区町屋付近,東京都,不審な接触,False,（東京）荒川区町屋付近で不審な接触　５月３１日夜,http://this.kiji.is/1169525895837433915?c=134733695793120758
2024-05-16,夕方,東京都練馬区練馬１丁目,東京都,不審な言動,False,（東京）練馬区練馬１丁目で不審な言動　５月１６日夕方,http://this.kiji.is/1163997506921988929?c=134733695793120758
2024-05-16,夕方,東京都練馬区豊玉北２丁目,東京都,つきまとい,False,（東京）練馬区豊玉北２丁目でつきまとい　５月１６日夕方,http://this.kiji.is/1163995276151128955?c=134733695793120758
2024-04-11,午後,東京都目黒区東が丘２丁目,東京都,下半身露出,False,（東京）目黒区東が丘２丁目で下半身露出　４月１１日午後,http://this.kiji.is/1151075825999217360?c=134733695793120758
2024-04-11,午後,東京都江東区平野２丁目,東京都,盗撮,False,（東京）江東区平野２丁目で盗撮　４月１１日午後,http://this.kiji.is/1151074056191688908?c=134733695793120758
2024-05-19,,東京都町田市北西部,東京都,バイク盗,False,（東京）町田市北西部でバイク盗　５月１９日から２５日,http://this.kiji.is/1169485691763459023?c=134733695793120758
2024-04-11,午後,東京都文京区本駒込２丁目,東京都,暴行,False,（東京）文京区本駒込２丁目で暴行　４月１１日午後,http://this.kiji.is/1151066482439585877?c=134733695793120758
2024-04-11,午後,東京都大田区大森東１丁目,東京都,下半身露出,False,（東京）大田区大森東１丁目で下半身露出　４月１１日午後,http://this.kiji.is/1151064732221112562?c=134733695793120758
2024-04-11,朝,東京都八王子市八幡町,東京都,つきまとい,False,（東京）八王子市八幡町でつきまとい　４月１１日朝,http://this.kiji.is/1151059269409046715?c=134733695793120758
2024-05-31,夕方,東京都葛飾区東金町２丁目,東京都,不審な接触,False,（東京）葛飾区東金町２丁目で不審な接触　５月３１日夕方,http://this.kiji.is/1169474205301915867?c=134733695793120758
2024-05-31,午後,東京都調布市富士見町２丁目,東京都,つきまとい,False,（東京）調布市富士見町２丁目でつきまとい　５月３１日午後,http://this.kiji.is/1169456414696046953?c=134733695793120758
2024-05-31,夕方,東京都江戸川区南葛西４丁目付近,東京都,声かけ,False,（東京）江戸川区南葛西４丁目付近で声かけ　５月３１日夕方,http://this.kiji.is/1169455650097578587?c=134733695793120758
2024-04-10,夜,東京都東村山市秋津町５丁目,東京都,痴漢,False,（東京）東村山市秋津町５丁目で痴漢　４月１０日夜,http://this.kiji.is/1150985004036374869?c=134733695793120758
2024-05-16,午後,東京都杉並区和田２丁目,東京都,物品譲渡,False,（東京）杉並区和田２丁目で物品譲渡未遂　５月１６日午後,http://this.kiji.is/1163866103098311307?c=134733695793120758
2024-04-10,夕方,東京都八王子市館町,東京都,痴漢,False,（東京）八王子市館町で痴漢　４月１０日夕方,http://this.kiji.is/1150953147077132389?c=134733695793120758
2024-04-10,夕方,東京都大田区矢口２丁目付近,東京都,声かけ,False,（東京）大田区矢口２丁目付近で声かけ　４月１０日夕方,http://this.kiji.is/1150952551925072599?c=134733695793120758
2024-04-10,夕方,東京都府中市西原町３丁目,東京都,つきまとい,False,（東京）府中市西原町３丁目でつきまとい　４月１０日夕方,http://this.kiji.is/1150783265058227129?c=134733695793120758
2024-05-16,午後,東京都新宿区河田町,東京都,声かけ,False,（東京）新宿区河田町で声かけ　５月１６日午後,http://this.kiji.is/1163757884693348497?c=134733695793120758
2024-04-10,夕方,東京都板橋区成増５丁目,東京都,声かけ,False,（東京）板橋区成増５丁目で声かけ　４月１０日夕方,http://this.kiji.is/1150777879211573486?c=134733695793120758
2024-05-16,朝,東京都多摩市東寺方,東京都,危険運転,False,（東京）多摩市東寺方で危険運転　５月１６日朝,http://this.kiji.is/1163736704126484870?c=134733695793120758
2024-04-08,夕方,東京都葛飾区東金町５丁目,東京都,声かけ,False,（東京）葛飾区東金町５丁目で声かけ類似行為　４月８日夕方,http://this.kiji.is/1150737927650067161?c=134733695793120758
2024-04-10,夕方,東京都台東区入谷１丁目付近,東京都,声かけ,False,（東京）台東区入谷１丁目付近で声かけ　４月１０日夕方,http://this.kiji.is/1150715626765287604?c=134733695793120758
2024-04-10,午後,東京都台東区下谷３丁目,東京都,声かけ,False,（東京）台東区下谷３丁目で声かけ　４月１０日午後,http://this.kiji.is/1150695234362524399?c=134733695793120758
2024-03-31,,東京都多摩市落合,東京都,車上狙い,False,（東京）多摩市落合で車上狙い　３月３１日から４月６日,http://this.kiji.is/1150609013841167046?c=134733695793120758
2024-04-09,夕方,東京都足立区保木間２丁目,東京都,つきまとい,False,（東京）足立区保木間２丁目でつきまとい　４月９日夕方,http://this.kiji.is/1150587036858466532?c=134733695793120758
2024-05-14,夜,東京都八王子市大和田町３丁目,東京都,下半身露出,False,（東京）八王子市大和田町３丁目で下半身露出　５月１４日夜,http://this.kiji.is/1163620790486040890?c=134733695793120758
2024-04-09,夜,東京都練馬区東大泉２丁目,東京都,つきまとい,False,（東京）練馬区東大泉２丁目でつきまとい　４月９日夜,http://this.kiji.is/1150570023056736365?c=134733695793120758
2024-05-16,未明,東京都大田区大森西６丁目,東京都,下半身露出,False,（東京）大田区大森西６丁目で下半身露出　５月１６日未明,http://this.kiji.is/1163553182168449120?c=134733695793120758
2024-05-15,夕方,東京都板橋区加賀２丁目,東京都,声かけ,False,（東京）板橋区加賀２丁目で声かけ　５月１５日夕方,http://this.kiji.is/1163469487215805254?c=134733695793120758
2024-05-15,朝,東京都府中市本町３丁目,東京都,つきまとい,False,（東京）府中市本町３丁目でつきまとい　５月１５日朝,http://this.kiji.is/1163466337610793533?c=134733695793120758
2024-05-15,朝,東京都八王子市万町,東京都,痴漢,False,（東京）八王子市万町で痴漢　５月１５日朝,http://this.kiji.is/1163462298763411748?c=134733695793120758
2024-04-06,午後,東京都西東京市下保谷２丁目,東京都,声かけ,False,（東京）西東京市下保谷２丁目で声かけ　４月６日午後,http://this.kiji.is/1150361611186782996?c=134733695793120758
2024-04-09,午後,東京都中央区日本橋人形町３丁目付近,東京都,刃物所持,False,（東京）中央区日本橋人形町３丁目付近で刃物所持　４月９日午後［解決］,http://this.kiji.is/1150331294193861293?c=134733695793120758
2024-05-14,午後,東京都新宿区下落合２丁目,東京都,つきまとい,False,（東京）新宿区下落合２丁目でつきまとい　５月１４日午後,http://this.kiji.is/1163395274440492025?c=134733695793120758
2024-05-15,昼過ぎ,東京都町田市小山町,東京都,下半身露出,False,（東京）町田市小山町で下半身露出　５月１５日昼過ぎ,http://this.kiji.is/1163393312142427036?c=134733695793120758
2024-05-15,昼過ぎ,東京都新宿区細工町,東京都,声かけ,False,（東京）新宿区細工町で声かけ　５月１５日昼過ぎ,http://this.kiji.is/1163382790492013145?c=134733695793120758
2024-05-15,午後,東京都八王子市鑓水２丁目,東京都,声かけ,False,（東京）八王子市鑓水２丁目で声かけ　５月１５日午後,http://this.kiji.is/1163379514834076519?c=134733695793120758
2024-05-15,午後,東京都青梅市新町２丁目,東京都,暴行,False,（東京）青梅市新町２丁目で暴行未遂　５月１５日午後,http://this.kiji.is/1163375418322076326?c=134733695793120758
2024-05-14,午後,東京都多摩市貝取１丁目付近,東京都,つきまとい,False,（東京）多摩市貝取１丁目付近でつきまとい　５月１４日午後,http://this.kiji.is/1163341173580546590?c=134733695793120758
2024-04-08,夕方,東京都品川区小山５丁目,東京都,声かけ,False,（東京）品川区小山５丁目で声かけ　４月８日夕方,http://this.kiji.is/1150030100876427871?c=134733695793120758
2024-04-03,,東京都世田谷区粕谷付近,東京都,盗撮,False,（東京）世田谷区粕谷付近で盗撮　４月３日［解決］,http://this.kiji.is/1149979697866228704?c=134733695793120758
2024-05-14,午後,東京都足立区扇１丁目,東京都,声かけ,False,（東京）足立区扇１丁目で声かけ　５月１４日午後,http://this.kiji.is/1163303025958290374?c=134733695793120758
2024-05-14,夜,東京都板橋区常盤台３丁目,東京都,声かけ,False,（東京）板橋区常盤台３丁目で声かけ　５月１４日夜,http://this.kiji.is/1163300584342700179?c=134733695793120758
2024-05-14,朝,東京都江戸川区中葛西５丁目付近,東京都,痴漢,False,（東京）江戸川区中葛西５丁目付近で痴漢未遂　５月１４日朝,http://this.kiji.is/1163286429556752858?c=134733695793120758
2024-04-08,午前,東京都府中市白糸台６丁目付近,東京都,下半身露出,False,（東京）府中市白糸台６丁目付近で下半身露出　４月８日午前,http://this.kiji.is/1149931145049555613?c=134733695793120758
2024-05-10,,東京都千代田区丸の内１丁目,東京都,強盗,False,（東京）千代田区丸の内１丁目で強盗　５月１０日［解決］,http://this.kiji.is/1163244851093602664?c=134733695793120758
2024-04-07,夕方,東京都八王子市丹木町３丁目,東京都,下半身露出,False,（東京）八王子市丹木町３丁目で下半身露出　４月７日夕方,http://this.kiji.is/1149843178442130279?c=134733695793120758
2024-05-14,午前,東京都八王子市千人町１丁目,東京都,下半身露出,False,（東京）八王子市千人町１丁目で下半身露出　５月１４日午前,http://this.kiji.is/1163213365722203008?c=134733695793120758
2024-04-07,深夜,東京都品川区豊町４丁目,東京都,下半身露出,False,（東京）品川区豊町４丁目で下半身露出　４月７日深夜,http://this.kiji.is/1149821846841393736?c=134733695793120758
2024-04-07,昼,東京都八王子市子安町２丁目,東京都,声かけ,False,（東京）八王子市子安町２丁目で声かけ　４月７日昼,http://this.kiji.is/1149625417706947052?c=134733695793120758
2024-04-06,昼過ぎ,東京都足立区入谷４丁目,東京都,つきまとい,False,（東京）足立区入谷４丁目でつきまとい　４月６日昼過ぎ,http://this.kiji.is/1149527735310352716?c=134733695793120758
2024-05-14,昼前,東京都東大和市中央３丁目,東京都,スカート内盗撮,False,（東京）東大和市中央３丁目でスカート内盗撮　５月１４日昼前,http://this.kiji.is/1163108612063691309?c=134733695793120758
2024-05-14,夕方,東京都小平市学園西町２丁目,東京都,痴漢,False,（東京）小平市学園西町２丁目で痴漢　５月１４日夕方,http://this.kiji.is/1163107093505441895?c=134733695793120758
2024-05-14,午後,東京都足立区梅田７丁目,東京都,暴行,False,（東京）足立区梅田７丁目で暴行　５月１４日午後,http://this.kiji.is/1163104653970932192?c=134733695793120758
2024-04-05,夜,東京都千代田区有楽町１丁目付近,東京都,声かけ,False,（東京）千代田区有楽町１丁目付近で声かけ　４月５日夜,http://this.kiji.is/1149270662831506421?c=134733695793120758
2024-05-14,午後,東京都練馬区石神井台１丁目,東京都,声かけ,False,（東京）練馬区石神井台１丁目で声かけ　５月１４日午後,http://this.kiji.is/1163069939841680277?c=134733695793120758
2024-04-06,朝,東京都板橋区三園１丁目,東京都,痴漢,False,（東京）板橋区三園１丁目で痴漢　４月６日朝,http://this.kiji.is/1149164138024042596?c=134733695793120758
2024-04-05,夜,東京都国分寺市東恋ケ窪２丁目,東京都,痴漢,False,（東京）国分寺市東恋ケ窪２丁目で痴漢　４月５日夜,http://this.kiji.is/1149163479328997557?c=134733695793120758
2024-04-05,夜,東京都大田区下丸子２丁目,東京都,下半身露出,False,（東京）大田区下丸子２丁目で下半身露出　４月５日夜,http://this.kiji.is/1149161977298682496?c=134733695793120758
2024-05-14,昼過ぎ,東京都大田区仲六郷２丁目,東京都,切りつけ,False,（東京）大田区仲六郷２丁目で切りつけ　５月１４日昼過ぎ［解決］,http://this.kiji.is/1163011329480491989?c=134733695793120758
2024-05-14,午前,東京都中央区東日本橋２丁目,東京都,痴漢,False,（東京）中央区東日本橋２丁目で痴漢　５月１４日午前,http://this.kiji.is/1162986297910591990?c=134733695793120758
2024-05-13,朝,東京都西東京市南町２丁目,東京都,盗撮,False,（東京）西東京市南町２丁目で盗撮　５月１３日朝,http://this.kiji.is/1162921315992208324?c=134733695793120758
2024-05-13,午後,東京都板橋区徳丸２丁目,東京都,つきまとい,False,（東京）板橋区徳丸２丁目でつきまとい　５月１３日午後,http://this.kiji.is/1162890621828612132?c=134733695793120758
2024-04-04,深夜,東京都中野区上鷺宮５丁目,東京都,下半身露出,False,（東京）中野区上鷺宮５丁目で下半身露出　４月４日深夜,http://this.kiji.is/1148776908880642058?c=134733695793120758
2024-04-04,深夜,東京都中野区鷺宮６丁目,東京都,下半身露出,False,（東京）中野区鷺宮６丁目で下半身露出　４月４日深夜,http://this.kiji.is/1148776211921240451?c=134733695793120758
2024-04-04,深夜,東京都北区浮間１丁目,東京都,強盗,False,（東京）北区浮間１丁目で強盗　４月４日深夜［解決］,http://this.kiji.is/1148758094721384926?c=134733695793120758
2024-05-13,夜,東京都青梅市東青梅２丁目,東京都,つきまとい,False,（東京）青梅市東青梅２丁目でつきまとい　５月１３日夜,http://this.kiji.is/1162872177338089869?c=134733695793120758
2024-04-05,未明,東京都大田区矢口２丁目,東京都,下半身露出,False,（東京）大田区矢口２丁目で下半身露出　４月５日未明,http://this.kiji.is/1148732930212070372?c=134733695793120758
2024-04-04,夕方,東京都西東京市向台町３丁目,東京都,声かけ,False,（東京）西東京市向台町３丁目で声かけ　４月４日夕方,http://this.kiji.is/1148589596326199645?c=134733695793120758
2024-05-13,夜,東京都八王子市めじろ台１丁目,東京都,盗撮,False,（東京）八王子市めじろ台１丁目で盗撮　５月１３日夜,http://this.kiji.is/1162749588562494124?c=134733695793120758
2024-04-03,夜,東京都江東区豊洲４丁目,東京都,不審な言動,False,（東京）江東区豊洲４丁目で不審な言動　４月３日夜,http://this.kiji.is/1148520893492937435?c=134733695793120758
2024-05-13,夕方,東京都江戸川区西一之江４丁目,東京都,下半身露出,False,（東京）江戸川区西一之江４丁目で下半身露出　５月１３日夕方,http://this.kiji.is/1162744265737371932?c=134733695793120758
2024-05-13,午後,東京都世田谷区若林５丁目,東京都,痴漢,False,（東京）世田谷区若林５丁目で痴漢　５月１３日午後,http://this.kiji.is/1162741119322784148?c=134733695793120758
2024-05-13,夕方,東京都墨田区業平５丁目,東京都,声かけ,False,（東京）墨田区業平５丁目で声かけ　５月１３日夕方,http://this.kiji.is/1162739326138041285?c=134733695793120758
2024-04-03,朝,東京都稲城市東長沼,東京都,声かけ,False,（東京）稲城市東長沼で声かけ類似行為　４月３日朝,http://this.kiji.is/1148439099945255295?c=134733695793120758
2024-05-13,夕方,東京都台東区根岸４丁目,東京都,つきまとい,False,（東京）台東区根岸４丁目でつきまとい　５月１３日夕方,http://this.kiji.is/1162728791730225295?c=134733695793120758
2024-05-09,午後,東京都西東京市芝久保町３丁目,東京都,盗撮,False,（東京）西東京市芝久保町３丁目で盗撮　５月９日午後,http://this.kiji.is/1162697480215184216?c=134733695793120758
2024-05-10,夕方,東京都府中市緑町３丁目,東京都,暴言,False,（東京）府中市緑町３丁目で暴言　５月１０日夕方,http://this.kiji.is/1162662668593808138?c=134733695793120758
2024-04-03,深夜,東京都あきる野市二宮,東京都,声かけ,False,（東京）あきる野市二宮で声かけ　４月３日深夜,http://this.kiji.is/1148388333967687815?c=134733695793120758
2024-04-04,未明,東京都府中市住吉町３丁目,東京都,つきまとい,False,（東京）府中市住吉町３丁目でつきまとい　４月４日未明,http://this.kiji.is/1148344749318193968?c=134733695793120758
2024-04-03,深夜,東京都中央区新川２丁目,東京都,下半身露出,False,（東京）中央区新川２丁目で下半身露出　４月３日深夜,http://this.kiji.is/1148344288208355944?c=134733695793120758
